45.539826621,-93.7514792694,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",jdziuk1
47.3828023677,-91.1902232096,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Beaver Bay Township, MN, USA",rachel_giemza
44.789352,-92.962839,Chrysemys picta,Painted Turtle,Reptilia,"Cottage Grove, MN, US",kaskiing
45.0208911,-93.5094574,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Hennepin County, MN, USA",tefetro
44.97795,-92.9006116667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Lake Elmo Park Reserve, Lake Elmo, MN, US",jakebthom
44.8341783333,-93.242355,Nerodia sipedon,Common Watersnake,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",jakebthom
45.3621793539,-93.3422784415,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Lake George Regional Park, Oak Grove, MN, US",mrjonboy002
46.3204333333,-94.356095,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Oak Ridge Rd SW, Pillager, MN, US",anaxyruswoodhousii
44.7758033333,-93.49713,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Downing Ave, Shakopee, MN, US",susanniz
45.0226666667,-93.43023,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Forestview Ln N, Plymouth, MN, US",theearthwonderer
44.9180223249,-93.2356361458,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Lake Hiawatha Park, Minneapolis, MN, USA",mmmiller
45.3660214683,-93.3321803251,Chrysemys picta,Painted Turtle,Reptilia,"Lake George Regional Park, Oak Grove, MN, US",mrjonboy002
44.8312333333,-93.2451466667,Nerodia sipedon sipedon,Northern Watersnake,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",jestormoen
44.83128,-93.24523,Nerodia sipedon,Common Watersnake,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",jestormoen
44.4698058489,-93.4113904015,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Lonsdale, MN 55046, USA",bk-capchickadee12
45.3963898,-93.1582505,Chrysemys picta,Painted Turtle,Reptilia,"23603-23699 Durant St NE, East Bethel, MN 55005, USA",safechrislaurie
45.3809058054,-93.198938266,Chrysemys picta,Painted Turtle,Reptilia,"East Bethel, MN, USA",safechrislaurie
47.98043,-91.822075,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Superior National Forest, Ely, MN, US",corvidologist
44.970472839,-93.2845644061,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Loring Park, Minneapolis, MN, US",mplsnature
47.3816634267,-91.1982835185,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Lake County, MN, USA",jwalewski
45.0754195,-93.0923305,Chrysemys picta,Painted Turtle,Reptilia,"Vadnais-Snail Lakes Regional Park, Vadnais Heights, MN, US",mawink
45.540061673,-94.091125,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"East Saint Cloud, Saint Cloud, MN, US",infiniteuniverse
45.02241395,-93.46153895,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,"Fernbrook Ln N, Plymouth, MN, US",matt1274
44.7594261169,-92.9843292236,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,Rosemount,f0zwald
44.777923584,-92.970993042,Thamnophis sirtalis,Common Garter Snake,Reptilia,Cottage Grove,f0zwald
45.6277376689,-94.2215234041,Chrysemys picta,Painted Turtle,Reptilia,"Sartell, MN, USA",girafficpark
44.8315353394,-93.3839187622,Chelydra serpentina,Common Snapping Turtle,Reptilia,Minneapolis,sedgehen
47.3830398243,-91.1941000074,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Crystal Bay Township, MN, USA",naturalistcassidy
45.4542933333,-93.7032033333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Sherburne County, MN, USA",jdziuk1
45.4569666667,-94.2080694444,Chelydra serpentina,Common Snapping Turtle,Reptilia,"St Augusta, MN, USA",annette_l
47.3817663228,-91.1980519882,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Cranberry Rd, Silver Bay, MN, US",jonnytoste
44.7370959183,-93.4423576091,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Jeffers Pkwy NW, Prior Lake, MN, US",doctorworm
45.0476528333,-93.2221216667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Silverwood Park, St. Anthony, MN, US",ldoolan
44.8587284015,-93.2150030135,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota Valley NWR HQ, Bloomington, MN, USA",mmmiller
44.6375275924,-93.1415495049,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota, US",cn_wilderness
44.7707633333,-93.19113,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Apple Valley, MN, US",oliverh06
45.5338090577,-94.2317783518,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Waite Park, MN, USA",dleaon1
44.8773633333,-93.2916716667,Chrysemys picta,Painted Turtle,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",zastperez
44.8600463867,-93.65234375,Thamnophis sirtalis,Common Garter Snake,Reptilia,Victoria,yuanc
45.10728707,-93.2841830022,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Brooklyn Park, MN, US",browneider
44.9359114236,-93.2632645872,Chrysemys picta,Painted Turtle,Reptilia,"Chicago Ave, Minneapolis, MN, US",loganluce
45.0999361667,-92.9228533333,Chrysemys picta,Painted Turtle,Reptilia,"Jamaca Ave N, Grant, MN, US",naturalshore
45.067,-92.8497083333,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Morgan Ave N, Stillwater, MN, US",naturalshore
44.1842578931,-95.1205810894,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",prairie_anthropocene
44.8430649838,-93.3692955221,Chrysemys picta,Painted Turtle,Reptilia,"West Bloomington, Bloomington, MN, USA",lora_f
45.389545,-93.0443278333,Storeria occipitomaculata occipitomaculata,Northern Redbelly Snake,Reptilia,"Ryan Lake Dr NE, Stacy, MN, US",mkvam
47.378245,-91.1917983333,Chrysemys picta,Painted Turtle,Reptilia,"Lake County, MN, USA",jwalewski
45.0184638333,-93.4328133333,Chrysemys picta,Painted Turtle,Reptilia,"Medicine Lake, Plymouth, MN, US",theearthwonderer
43.5594491344,-91.6233262678,Chrysemys picta,Painted Turtle,Reptilia,"Houston County, MN, USA",jigamaree
43.695188307,-96.1870516347,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Rock County, MN, USA",eug302
43.691990917,-96.1943186302,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Rock County, MN, USA",eug302
44.7183946,-93.6288283,Thamnophis sirtalis,Common Garter Snake,Reptilia,"15865 Rapids Lake Rd, Carver, MN 55315, USA",frozeninmn
45.4079430794,-93.0556355091,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Fawn Lake, Stacy, MN, US",mkvam
44.9226975054,-93.348697938,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota, US",monicarauchwarter
45.2733332566,-93.2045388411,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",jammingjack99
47.5348854485,-94.8245296557,Chrysemys picta,Painted Turtle,Reptilia,"Beltrami County, MN, USA",diana768
44.9768590372,-93.4984506036,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota, US",carissab
47.3818716667,-91.1974466667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Cranberry Rd, Silver Bay, MN, US",horgz
47.3785084893,-91.1921353414,Chrysemys picta,Painted Turtle,Reptilia,"Silver Bay, MN, US",hscott152
47.1983085734,-96.1747583002,Opheodrys vernalis,Smooth Greensnake,Reptilia,"Flom Township, MN, USA",sarahnagel
45.238680346,-95.0506526704,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Kandiyohi County, US-MN, US",creativespace
45.2416716667,-95.0473638333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Second St NE, Spicer, MN, US",anthonymedina224
44.8691166667,-92.7869333333,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Afton State Park, Afton, MN, US",angie384
43.7673246616,-91.4277158887,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"Houston County, MN, USA",wcmarengo
44.8597425108,-92.7748937825,Graptemys pseudogeographica pseudogeographica,Northern False Map Turtle,Reptilia,"Washington County, MN, USA",aalilith
44.8597425108,-92.7748937825,Graptemys pseudogeographica pseudogeographica,Northern False Map Turtle,Reptilia,"Washington County, MN, USA",aalilith
45.0340916667,-93.2921277778,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Webber-Camden, Minneapolis, MN 55412, USA",yab_bo
45.0208911,-93.5094574,Chrysemys picta,Painted Turtle,Reptilia,"Hennepin County, MN, USA",tefetro
46.692895,-93.531295,Chrysemys picta,Painted Turtle,Reptilia,"Great River Rd, Palisade, MN, US",anaxyruswoodhousii
46.3161919676,-94.3781476571,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Oak Ridge Rd SW, Pillager, MN, US",anaxyruswoodhousii
45.3765676218,-93.4852386545,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",acekstrom
48.3481866667,-96.8059616667,Chrysemys picta,Painted Turtle,Reptilia,"350th Ave NW, Argyle, MN, US",avaselvig02
45.3125357,-94.3054726,Chrysemys picta,Painted Turtle,Reptilia,"Stearns County, US-MN, US",fulto006
44.0626434266,-92.0449418843,Chrysemys picta,Painted Turtle,Reptilia,"Saint Charles, MN, US",nicolai511
44.4741833429,-93.1401888333,Chrysemys picta,Painted Turtle,Reptilia,"Northfield, MN, US",tonyiahl
43.6561451273,-91.6817361246,Crotalus horridus,Timber Rattlesnake,Reptilia,United States,lordkrishnan
43.8370743997,-95.0350207997,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Christiania Township, MN, USA",prairie_anthropocene
44.6499388477,-93.2549649972,Thamnophis radix,Plains Garter Snake,Reptilia,"Marion Fields Park, Lakeville, MN, US",ttilotta
44.0688194444,-91.667925,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Winona, MN 55987, USA",codiferus
47.3986966667,-93.6189766667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Deer River, MN, US",atom-h
44.9549783333,-93.3959666667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Cedar Lake Rd S, St. Louis Park, MN, US",ccfisher
45.1150817871,-92.7451019287,Pantherophis ramspotti,Western Foxsnake,Reptilia,Stillwater,britneystark
45.0430445,-93.1353,Chrysemys picta,Painted Turtle,Reptilia,"Arbogast St, Shoreview, MN, US",bcull53
44.939305,-93.0023277833,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Battle Creek Regional Park, Maplewood, MN, US",moongate
45.4902884092,-93.6976035219,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Sherburne County, MN, USA",refugerover
44.879375,-93.2941283333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",mplsnature
44.1121535575,-95.1780072446,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Minnesota, US",andrewpauly
44.8498779818,-93.5093194619,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Hennepin County, US-MN, US",detritophage
44.1953133333,-95.0492555,Chrysemys picta,Painted Turtle,Reptilia,"CR-2, Springfield, MN, US",andrewpauly
45.1012379883,-93.732076144,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Maple Hurst Dr S, Rockford, MN, US",lanetheadventurer
45.3177331196,-95.0455402638,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Kandiyohi County, MN, USA",adludwig
48.1584671,-92.4443712,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Northeast St Louis, MN, USA",bogwalker
44.6511795063,-93.1614937438,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Dyers Pass, Farmington, MN, US",cyndeet
47.5431045997,-94.8183077997,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Northern Township, MN 56601, USA",maggieoconnormn
47.9816083333,-91.4890533333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Superior National Forest, Ely, MN, US",srjolly
44.9008861111,-93.1422111111,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Lilydale, MN, USA",zone4b
47.9815096,-91.4892269997,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Fall Lake Township, MN, USA",kwsp
44.8582416667,-93.215605,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",erikvoeller
44.936375,-93.3191833333,Trachemys scripta elegans,Red-eared Slider,Reptilia,"Bde Maka Ska, Minneapolis, MN, US",danjohnson1
44.936845,-93.3192883333,Apalone spinifera,Spiny Softshell,Reptilia,"Bde Maka Ska Park, Minneapolis, MN, US",danjohnson1
44.0557044577,-95.0247893085,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",andrewpauly
44.1179404092,-95.182197859,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",andrewpauly
44.1987613248,-95.163459416,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",andrewpauly
44.1115199685,-95.1645132768,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",andrewpauly
44.1799419707,-95.0103398591,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",andrewpauly
47.3785317566,-91.1933906277,Chrysemys picta,Painted Turtle,Reptilia,"Lake County, MN, USA",jwalewski
44.8850640852,-93.1837779574,Apalone spinifera,Spiny Softshell,Reptilia,"Fort Snelling State Park, Saint Paul, MN, US",ems5136
44.71409188,-93.33932529,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Credit River Township, MN, USA",tate_putman
44.6103590668,-92.6165646315,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Red Wing, MN, USA",kevindalesmith
45.0919945,-93.466225,Chrysemys picta,Painted Turtle,Reptilia,"Fish Lake, Maple Grove, MN, US",nature_loon-a-tick
45.0874028333,-93.470025,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Fish Lake, Maple Grove, MN, US",nature_loon-a-tick
45.95182,-95.4254616667,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Sahara Ln NW, Alexandria, MN, US",geddesd
43.71162,-91.9984716667,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Root River State Trail, Lanesboro, MN, US",dill3mma
47.9827416667,-91.8218166667,Chrysemys picta,Painted Turtle,Reptilia,"Superior National Forest, Ely, MN, US",corvidologist
44.5089917987,-92.3192388692,Apalone spinifera,Spiny Softshell,Reptilia,"Goodhue County, MN, USA",mediachef
45.0208911,-93.5094574,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Hennepin County, MN, USA",tefetro
45.0208911,-93.5094574,Chrysemys picta,Painted Turtle,Reptilia,"Hennepin County, MN, USA",tefetro
45.0208911,-93.5094574,Chrysemys picta,Painted Turtle,Reptilia,"Hennepin County, MN, USA",tefetro
45.0208911,-93.5094574,Chrysemys picta,Painted Turtle,Reptilia,"Hennepin County, MN, USA",tefetro
45.0208911,-93.5094574,Chrysemys picta,Painted Turtle,Reptilia,"Hennepin County, MN, USA",tefetro
45.0208911,-93.5094574,Chrysemys picta,Painted Turtle,Reptilia,"Hennepin County, MN, USA",tefetro
44.394314123,-93.0599565804,Thamnophis sirtalis,Common Garter Snake,Reptilia,Prairie Creek WMA: Koester Prairie,bwnfld
44.8913166667,-93.4157033333,Chrysemys picta,Painted Turtle,Reptilia,"Optum Cir, Eden Prairie, MN, US",naturalshore
46.5960627429,-94.140169993,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,Crow Wing County,kim917
45.4649242379,-93.7720166817,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",treelovinghuman
44.5448027272,-92.8061336932,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Cannon Falls, MN, US",rick_olsen
45.4058335585,-93.7544859148,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",treelovinghuman
44.5437260094,-92.8055131808,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Dakota County, US-MN, US",tate_putman
44.8608423472,-93.6157656088,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Minnetrista, MN 55331, USA",ashleydarst
45.0208911,-93.5094574,Chrysemys picta,Painted Turtle,Reptilia,"Hennepin County, MN, USA",tefetro
44.367925,-93.5855166667,Chrysemys picta,Painted Turtle,Reptilia,"400th St, Montgomery, MN, US",ben_stephenson
44.8748608682,-93.2964419201,Chrysemys picta,Painted Turtle,Reptilia,"Minneapolis, MN 55423, USA",boreal-trotter
45.0208911,-93.5094574,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Hennepin County, MN, USA",tefetro
44.8445066667,-93.23201,Chrysemys picta,Painted Turtle,Reptilia,"South Loop District, Bloomington, MN, USA",liren
44.0413388333,-91.6680666667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Winona, MN, US",emi_kat
44.9431316667,-93.2583433333,Chrysemys picta,Painted Turtle,Reptilia,"Powderhorn Park, Minneapolis, MN 55407, USA",liren
45.3215521435,-92.9850745016,Chrysemys picta,Painted Turtle,Reptilia,"Friesland Ct, Wyoming, MN, US",melisa157
45.3423475709,-93.6707445447,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",david_rogers
44.9633885484,-93.6927944152,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,"Minnesota, US",mjrun42
44.5431188,-92.80286,Thamnophis sirtalis,Common Garter Snake,Reptilia,"27970 Orlando Trail, Cannon Falls, MN 55009, USA",tate_putman
43.8075621877,-92.1127118051,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Richard J. Dorer Memorial Hardwood State Forest, Fountain, MN, US",jbeabout
45.1251351183,-93.3348363526,Chrysemys picta,Painted Turtle,Reptilia,"MN-610 W, Brooklyn Park, MN, US",astark2307
44.89510213,-93.00128029,Plestiodon septentrionalis,Prairie Skink,Reptilia,"St Paul, MN 55119, USA",yo1
44.9881995796,-93.4869567958,Chrysemys picta,Painted Turtle,Reptilia,"Luce Line Trail, Plymouth, MN, US",rnheld
47.4903528669,-94.8339986545,Chrysemys picta,Painted Turtle,Reptilia,"Bemidji, MN 56601, USA",diana768
45.0169288803,-93.6382033269,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",skinflint1
44.9219770496,-93.2972736533,Apalone spinifera,Spiny Softshell,Reptilia,"E Lake Harriet Pkwy, Minneapolis, MN, US",prairieskink
45.1874648097,-93.6315672713,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Rogers, MN, US",lanetheadventurer
45.1122609714,-93.6028432308,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",lanetheadventurer
45.5457664461,-94.1433657431,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Riverside Park, Saint Cloud, MN, US",annette_l
43.7597966667,-92.00431945,Storeria dekayi,DeKay's Brownsnake,Reptilia,"Richard J. Dorer Memorial Hardwood State Forest, Lanesboro, MN, US",dill3mma
43.8984074754,-92.4648785675,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",jsimeo001
43.7203960408,-96.1894493028,Chrysemys picta,Painted Turtle,Reptilia,"Rock County, MN, USA",janeyd
43.7205760293,-96.1894176866,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Rock County, MN, USA",janeyd
43.7225788125,-96.1876785912,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Rock County, MN, USA",janeyd
47.2815925658,-93.4236680837,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Coleraine, MN, US",bstubbs
44.8185743746,-93.5177075359,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Flying Cloud Dr, Eden Prairie, MN, US",gonodactylus
45.2449438108,-94.0499352212,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota, US",mrodenborg
43.9162913119,-95.1409705362,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Minnesota, US",prairie_anthropocene
44.4039557685,-93.9452624841,Chrysemys picta,Painted Turtle,Reptilia,"Le Sueur County, MN, USA",earnoodles
43.8317639706,-91.2890924277,Graptemys ouachitensis,Ouachita Map Turtle,Reptilia,"La Crescent, MN, USA",jigamaree
48.1303111667,-92.0935666667,Chrysemys picta,Painted Turtle,Reptilia,"Superior National Forest, Ely, MN, US",jakelly
43.8560530524,-92.5158818967,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"Minnesota, US",jsimeo001
43.9431167834,-92.5043876605,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",jsimeo001
47.3834047015,-91.1947133066,Chrysemys picta,Painted Turtle,Reptilia,"Silver Bay, MN, US",rachel-clark
44.7692333333,-93.1952666667,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota Zoo, Apple Valley, MN, US",wiebej
45.1165294269,-92.7470192859,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Washington County, MN, USA",zportman
44.87578,-93.2967333333,Chrysemys picta,Painted Turtle,Reptilia,"Richfield, MN, USA",liren
44.5125269722,-92.3338729722,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Frontenac, MN 55026, USA",mediachef
46.4084470021,-94.1552077443,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Brainerd, MN, US",blacknosedace570
43.901855,-96.36432,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Split Rock Creek State Park, Jasper, MN, US",mkvam
44.0311105068,-92.4520330611,Chrysemys picta,Painted Turtle,Reptilia,"Silver Lake, Rochester, MN, US",jbb02
45.0432357788,-93.2199707031,Chrysemys picta,Painted Turtle,Reptilia,Minneapolis,mhuds
44.8773580235,-93.29169263,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",ross55
45.2688515841,-93.4209674969,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Ramsey, MN 55303, USA",jammingjack99
44.86035187,-93.61483681,Chrysemys picta,Painted Turtle,Reptilia,"Minnetrista, MN 55331, USA",ladyjane
45.4356101321,-93.7260823009,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",sharon444
44.8016466667,-92.7984783333,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Hastings, MN, US",samhobbs
46.1898166667,-95.7933416667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Crooked Rd, Battle Lake, MN, US",benmeier
43.6061898401,-91.5398469643,Coluber constrictor,North American Racer,Reptilia,"Minnesota, US",goatprairie
44.8603466667,-93.61477,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota Landscape Arboretum, Chanhassen, MN, US",roddymccorley
44.5273789395,-92.8752326823,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Goodhue County, MN, USA",pbroenen
44.9431866667,-93.2585066667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Powderhorn Park, Minneapolis, MN 55407, USA",liren
45.5687855577,-96.443365775,Chrysemys picta,Painted Turtle,Reptilia,"Graceville, MN 56240, USA",xanthicunderdog
44.9186306026,-93.7945815188,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota, US",mollyhanse
44.9908741502,-93.3191651849,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Golden Valley, MN, USA",swanlefitte
44.7634416667,-93.194275,Chelydra serpentina,Common Snapping Turtle,Reptilia,"129th St W, Apple Valley, MN, US",ben_stephenson
45.4642191345,-93.705898421,Chrysemys picta,Painted Turtle,Reptilia,"Sherburne National Wildlife Refuge, Big Lake, MN, US",finlander13
46.4956722222,-95.5003694444,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Otto Township, MN, USA",cogito42
45.1286954095,-93.1507954749,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Circle Pines, MN 55014, USA",ryangrow
45.1285046135,-93.1517858136,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Circle Pines, MN 55014, USA",ryangrow
44.8603966667,-93.614845,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota Landscape Arboretum, Chanhassen, MN, US",roddymccorley
45.5306380225,-93.0026876099,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",mkvam
44.8011169434,-92.9059753418,Chrysemys picta bellii,Western Painted Turtle,Reptilia,Cottage Grove,schackec
44.4734256,-93.4063015,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Rezac Nature Preserve, Lonsdale, MN",bk-capchickadee12
44.829786484,-93.2461568434,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Old Cedar Ave Bridge, Bloomington, MN, USA",mmmiller
44.88475,-93.2611388889,Chrysemys picta,Painted Turtle,Reptilia,"66th St E & 10th Ave S, Richfield, MN 55423, USA",david5005
44.8851305556,-93.2608805556,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Minneapolis, MN 55423, USA",david5005
45.5988036578,-93.7951991037,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",jdziuk1
44.8769987332,-93.2926549481,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Richfield, MN, USA",ariellopezpics
44.8769987332,-93.2926549481,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Richfield, MN, USA",ariellopezpics
44.8769987332,-93.2926549481,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Richfield, MN, USA",ariellopezpics
44.825675,-93.6062,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Waters Edge Dr, Chaska, MN, US",skirk
44.0885991174,-95.060178414,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Delton Township, MN, USA",prairie_anthropocene
44.4360883333,-93.2021783333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Bluestone Dr, Dundas, MN, US",gyrobird
45.1141421999,-93.5810803121,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota, US",erinbee2
44.8936108,-93.3909277,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Bredesen Park, Edina, MN 55436, USA",lcplinske
44.8936108,-93.3909277,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Bredesen Park, Edina, MN 55436, USA",lcplinske
44.8621639,-93.6162667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"3675 Arboretum Dr, Chaska, MN 55318, USA",lcplinske
48.5366383333,-93.0115888833,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Voyageurs National Park, Orr, MN, US",mariliasolis
47.4888046295,-92.464905493,Storeria occipitomaculata,Red-bellied Snake,Reptilia,Gilbert,ruthykay
44.0106388889,-96.3234305556,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Sweet Township, MN 56164, USA",c-win
43.7524716667,-91.91458,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Richard J. Dorer Memorial Hardwood State Forest, Lanesboro, MN, US",amy2304
46.7170271,-92.0354944,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Park Point, Duluth, MN 55802, USA",arryn
45.2762549997,-93.4858700997,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Ramsey, MN 55303, USA",paulette7
45.2761799722,-93.4858609722,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Ramsey, MN 55303, USA",paulette7
44.8777472222,-93.6807861111,Chrysemys picta,Painted Turtle,Reptilia,"Victoria, MN, USA",mbplantsandstuff
44.7254259722,-92.8493419722,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Hastings, MN 55033, USA",mothman_7
46.2171860708,-93.0423036037,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Lakeside Dr, Finlayson, MN, US",augustkramer
44.4584437399,-93.180888424,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Northfield, MN 55057, USA",meganhanson
44.06778321,-92.41005552,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Haverhill Township, MN, USA",theneofinatic
